"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"BPI",10.1230218695789,-0.640818268661886,0.32019186598162,0.034640337672556,0.0581425475667209
"RIPK2",1402.52799735396,0.303021212419236,0.144288728256015,0.0346470673340575,0.0581511841113156
"AL034349.1",1.35227790030045,3.77420374532658,1.19282298602559,0.0346613766083673,0.0581725408074227
"AP3S2",930.493391571738,-0.20577632127652,0.0983426124052375,0.0346685890466607,0.0581819854032286
"Z74021.1",26.4501760146285,0.450134452271926,0.22283389188266,0.0346705543931167,0.0581826236930843
"LRRC1",1020.35258007971,0.256165970359479,0.121595810859032,0.0346756329823014,0.0581858262714537
"AC141586.2",3.15846343787924,0.622876212580501,0.313309424882314,0.0346756145074048,0.0581858262714537
"AC123912.4",31.8562559079085,-0.436108341735946,0.305673696468996,0.0346831954004988,0.0581958557737126
"ZNF594",223.68486769578,0.302998760048274,0.145438780216471,0.0347111789502717,0.0582401479525813
"MTND4P29",1.03721518984922,1.59297867278605,0.901226758496614,0.0347146126326907,0.0582432469729334
"SNORA30",0.923039968799351,1.93510557571024,1.12269289588759,0.0347253822588907,0.0582586179529366
"RERE-AS1",14.0470396280998,0.568905046557565,0.287732801730336,0.0347269483335569,0.0582586179529366
"AL807742.1",2.03685730518051,-0.859732383691904,0.453438652883961,0.0347550216659238,0.0583030497812234
"AP001350.1",4.40474476055698,1.21875152273388,0.356263680168421,0.0347588918593752,0.0583068775932891
"AC027329.1",0.799077726572515,-0.345330029522637,0.506699994238315,0.0347627746763399,0.0583107262300806
"WDR92",253.703829371851,0.171782150369111,0.0813446759619773,0.0347657591130319,0.0583130676500422
"VN1R54P",0.979549051080353,5.78695297421162,2.73819812377574,0.0347964890892906,0.0583619446901983
"LETMD1",2414.0599304306,0.217395797651876,0.102286100701129,0.0348006593825076,0.0583662724271526
"SEMA3E",612.099026509672,-0.605170115036135,0.301662646273566,0.0348111525146224,0.0583812036963981
"MMADHC",3385.25676265683,0.220890604993805,0.100592171254545,0.0348140431922943,0.0583833842342153
"AP000759.1",78.9611760036593,0.29991206955249,0.144188896356372,0.03485331857476,0.0584465791796386
"GAPDHP15",1.89404897395325,1.00878419877202,0.609544097346047,0.034899962606842,0.0585221244973714
"TUSC3",2496.39470694994,0.463918870402131,0.22483609983954,0.0349016518028431,0.0585222836825673
"DNAJC19P8",0.85032238720184,2.27875914976536,1.1535039073269,0.0349298674844556,0.0585669198200063
"AC114980.1",47.671723782477,0.433485631347215,0.213026169426958,0.0349795229812667,0.0586474983829514
"TMEM238L",1.57713828848687,2.53570010158416,1.82057611529483,0.0350102346278055,0.0586963093271287
"FAM210A",711.036596624367,0.236639255613552,0.111906997915979,0.0350160421301185,0.0587021794661013
"BRCA1P1",5.78109008557193,0.513173327363338,0.253090054045846,0.0350169342859655,0.0587021794661013
"RPL37AP1",16.9278643019089,0.526587380805648,0.264032169654894,0.0350495848240263,0.0587542314238906
"TMEM37",1060.54635949943,-0.444833876282411,0.218765075563159,0.0350525917312942,0.0587565887607812
"ANKRD11",4275.28455056277,-0.195924777910552,0.0965572765445242,0.0350571145751164,0.0587614868412498
"RN7SL411P",1.47381840001978,2.74843149510458,0.8229301836501,0.0351047447160826,0.0588386360914095
"TRAJ38",1.13033709169094,1.3209413860768,0.960549998299417,0.0351094422835175,0.0588438228172478
"AC010359.3",5.08350869546424,2.97285543109283,0.450432984008751,0.0351233414190749,0.0588644302977401
"ACAT2",827.867750809238,-0.302400330032954,0.146016665381948,0.0351480521416665,0.0589031545843815
"C11orf49",1770.8457449194,0.236162738875718,0.111389709878509,0.0351521389845475,0.0589046251184503
"AL589935.1",12.8724385741253,-0.572303571664706,0.28415513604826,0.0351515096842792,0.0589046251184503
"AL022318.2",0.720325554992297,1.70417160798706,0.900034036310107,0.0351557299287471,0.0589067516210074
"AC097381.3",3.42574555918496,0.682115725198683,0.361228766885253,0.035156617481558,0.0589067516210074
"KCNIP2",57.81264451663,0.359435806186989,0.17440155854378,0.0351681145474084,0.0589233259759125
"AC090001.1",24.0407918586199,-0.711188572205449,0.361294433907649,0.0352136059049514,0.058996852832449
"LINC00623",169.040655821878,0.344785720477987,0.166866674829632,0.0352317318022016,0.0590245269953547
"WLS",3852.50696229947,-0.377685545333878,0.185809731488369,0.0352347543601914,0.059026896816991
"LIPJ",5.06939213558099,0.657830973227398,0.340854628279495,0.035248712898517,0.059047586048408
"OPTC",0.88077550637135,1.5035483809761,0.780367172242645,0.0352565492427559,0.0590580181437932
"FAM218A",36.4286959059321,-0.426780561724649,0.207695242356569,0.0352672615660369,0.0590732666012358
"DNAH3",390.298965869574,-0.589734719781325,0.293509108208467,0.0352910231050081,0.0591103703293775
"AC010457.1",3.58960717172584,1.04520100046172,0.421277391859168,0.0353049387299392,0.0591309801021403
"ASCL3",1.68343831464421,0.966915088311462,0.586267597154632,0.0353087073010657,0.0591330390720135
"RPL29P2",1.58739490098423,0.749146787983562,0.396609781078996,0.0353093898719479,0.0591330390720135
"KDR",3710.9473458762,-0.449160969891147,0.223022740392463,0.0353121701856221,0.0591349974075646
"AC009407.1",3.36845805642564,0.820298813533533,0.460900207204767,0.0353345521158709,0.0591697796208835
"KLHL11",259.20917331826,0.367790396588037,0.17874161416731,0.0353965538350181,0.0592709012944003
"ANKRD65",1495.12953479811,0.477471206484857,0.235210141190775,0.0354206700522323,0.0593085780357315
"AC093323.1",865.502689325347,0.275919911787503,0.131898586239514,0.0354385240294285,0.0593357662868209
"EXOSC3P1",4.78983529652951,0.661673769719604,0.344632317651979,0.0354562069889995,0.0593626657310008
"U91328.1",143.467473915498,-0.293229959710457,0.141505195312237,0.035459538487605,0.0593655358388673
